transaction_id,date,retailer_id,order_value_pkr,delivery_distance_km,is_default,credit_score,base_loyalty,avg_basket_size_pkr,fuel_price_pkr,replacement_cost_index,hormuz_blockage_active,base_cost,logistics_cost,default_prob,total_cost,target_price
txn_1453,2026-02-04,r_0038,12843.11,5.2,0,65.22,0.94,14793.07800015752,292.5,103.5,False,10634.095080000001,304.2,0.1739,10938.295080000002,13240.884977605618
txn_1454,2026-02-04,r_0054,16679.64,19.7,1,16.43,0.62,15443.74645941046,292.5,103.5,False,13810.741919999999,1152.45,0.41784999999999994,14963.19192,25703.327183715533
txn_1455,2026-02-04,r_0057,24888.65,15.9,1,17.92,0.59,22388.165866433992,292.5,103.5,False,20607.802200000002,930.1500000000001,0.4104,21537.952200000003,36529.7696743555
txn_1456,2026-02-04,r_0090,13635.01,11.7,1,18.41,0.78,16540.44636527087,292.5,103.5,False,11289.78828,684.4499999999999,0.40795000000000003,11974.238280000001,20225.045654927795
txn_1457,2026-02-04,r_0091,8512.25,23.6,0,23.45,0.6,9572.932409868105,292.5,103.5,False,7048.143,1380.6000000000001,0.38275,8428.743,13655.314702308626
txn_1458,2026-02-04,r_0132,19970.64,22.0,0,13.77,0.65,17830.81144004737,292.5,103.5,False,16535.68992,1287.0,0.43115000000000003,17822.68992,31331.088898655184
txn_1459,2026-02-04,r_0165,37212.59,10.9,0,43.39,0.44,33021.98797427264,292.5,103.5,False,30812.02452,637.6500000000001,0.28305,31449.67452,43865.92442987656
txn_1460,2026-02-04,r_0175,8828.85,2.9,0,49.16,0.74,10326.33108869856,292.5,103.5,False,7310.2878,169.64999999999998,0.25420000000000004,7479.9378,10029.41512469831
txn_1461,2026-02-04,r_0176,42449.26,11.3,1,18.42,0.64,40492.58876229124,292.5,103.5,False,35147.98728,661.0500000000001,0.4079,35809.037280000004,60478.02276642459
txn_1462,2026-02-04,r_0177,13937.8,19.4,1,2.94,0.58,14268.070468329915,292.5,103.5,False,11540.498399999999,1134.8999999999999,0.4853,12675.398399999998,24626.769768797356
txn_1463,2026-02-04,r_0191,31512.3,17.7,0,30.74,0.81,28580.618229342155,292.5,103.5,False,26092.1844,1035.45,0.34630000000000005,27127.6344,41498.599357503444
txn_1464,2026-02-04,r_0195,19598.11,5.7,0,11.91,0.85,16915.42998237517,292.5,103.5,False,16227.23508,333.45000000000005,0.44045,16560.68508,29596.434777946564
txn_1465,2026-02-04,r_0203,56973.06,20.1,0,12.85,0.99,51573.359800329,292.5,103.5,False,47173.693680000004,1175.8500000000001,0.43575,48349.54368,85688.15893664157
txn_1466,2026-02-04,r_0210,32718.0,2.0,0,25.05,0.83,35391.36613668197,292.5,103.5,False,27090.504,117.0,0.37475,27207.504,43514.600559776096
txn_1467,2026-02-04,r_0238,20424.87,12.0,1,22.43,0.78,18166.024381971656,292.5,103.5,False,16911.79236,702.0,0.38785,17613.79236,28773.65410438618
txn_1468,2026-02-04,r_0253,15668.92,4.8,1,13.6,0.88,13539.665523446032,292.5,103.5,False,12973.865759999999,280.8,0.43200000000000005,13254.665759999998,23335.679154929578
txn_1469,2026-02-04,r_0286,26746.1,9.6,1,24.84,0.86,28829.71806029685,292.5,103.5,False,22145.7708,561.6,0.37579999999999997,22707.370799999997,36378.35757769945
txn_1470,2026-02-04,r_0296,47854.48,3.5,1,32.59,0.55,52818.25250099366,292.5,103.5,False,39623.50944,204.75,0.33704999999999996,39828.25944,60077.32022022777
txn_1471,2026-02-04,r_0299,14594.32,17.4,0,47.29,0.92,17219.899866361728,292.5,103.5,False,12084.096959999999,1017.8999999999999,0.26355,13101.996959999999,17790.748808473076
txn_1472,2026-02-04,r_0315,38004.75,16.0,1,38.41,0.65,36416.149142079885,292.5,103.5,False,31467.933,936.0,0.30795,32403.933,46823.109601907374
txn_1473,2026-02-04,r_0326,23787.3,4.5,0,59.96,0.79,24038.42532953047,292.5,103.5,False,19695.8844,263.25,0.2002,19959.1344,24955.156789197295
txn_1474,2026-02-04,r_0348,12706.53,8.1,1,32.18,0.74,15237.380172803076,292.5,103.5,False,10521.006840000002,473.84999999999997,0.33909999999999996,10994.856840000002,16636.188288697234
txn_1475,2026-02-04,r_0378,60426.2,20.2,0,31.94,0.63,60737.3714444056,292.5,103.5,False,50032.893599999996,1181.7,0.3403,51214.59359999999,77633.15688949522
txn_1476,2026-02-04,r_0381,39894.75,12.3,0,60.08,0.77,33493.89424256545,292.5,103.5,False,33032.853,719.55,0.1996,33752.403000000006,42169.41904047977
txn_1477,2026-02-04,r_0389,51435.27,13.5,1,18.5,0.58,45029.712033364776,292.5,103.5,False,42588.40356,789.75,0.4075,43378.15356,73212.07351898734
txn_1478,2026-02-04,r_0399,22814.02,11.0,0,50.74,0.88,22519.434854650717,292.5,103.5,False,18890.00856,643.5,0.2463,19533.50856,25916.821759320683
txn_1479,2026-02-04,r_0415,31602.62,24.8,1,11.19,0.52,35739.1940276594,292.5,103.5,False,26166.96936,1450.8,0.44405,27617.76936,49676.71438078964
txn_1480,2026-02-04,r_0434,30150.55,14.9,0,36.2,0.75,28874.20123072566,292.5,103.5,False,24964.6554,871.65,0.319,25836.3054,37938.77444933921
txn_1481,2026-02-04,r_0435,53862.55,6.2,0,40.16,0.98,45290.76286777748,292.5,103.5,False,44598.1914,362.7,0.2992,44960.8914,64156.52311643836
txn_1482,2026-02-04,r_0441,12820.29,10.5,0,51.91,0.62,11985.343398600928,292.5,103.5,False,10615.200120000001,614.25,0.24045000000000002,11229.450120000001,14784.346152327038
txn_1483,2026-02-04,r_0458,33755.12,17.1,0,15.07,0.56,35006.98017021998,292.5,103.5,False,27949.239360000003,1000.3500000000001,0.42465,28949.58936,50316.48450508386
txn_1484,2026-02-04,r_0462,8725.49,21.0,0,45.93,0.74,10818.325032935363,292.5,103.5,False,7224.705719999999,1228.5,0.27035,8453.205719999998,11585.28845336805
txn_1485,2026-02-04,r_0500,12281.48,7.1,0,60.46,0.99,12080.505602398083,292.5,103.5,False,10169.065439999998,415.34999999999997,0.1977,10584.415439999999,13192.590602019192
txn_1486,2026-02-05,r_0021,36443.0,7.7,0,26.34,0.51,39641.88553999846,292.5,103.6,False,30203.958400000003,450.45,0.36829999999999996,30654.408400000004,48526.845654582874
txn_1487,2026-02-05,r_0032,23669.79,7.6,0,20.77,0.99,27855.50548145249,292.5,103.6,False,19617.521952000003,444.6,0.39615,20062.121952,33223.684610416494
txn_1488,2026-02-05,r_0051,10654.51,8.8,0,36.62,0.78,9998.51885290946,292.5,103.6,False,8830.457888,514.8000000000001,0.3169,9345.257888,13680.658597569902
txn_1489,2026-02-05,r_0059,19126.91,22.0,0,27.47,0.35,20036.14486143916,292.5,103.6,False,15852.383008,1287.0,0.36265000000000003,17139.383008,26891.63412253864
txn_1490,2026-02-05,r_0065,30314.71,20.9,0,11.36,0.55,35558.734956323075,292.5,103.6,False,25124.831648,1222.6499999999999,0.4432,26347.481648,47319.47135057472
txn_1491,2026-02-05,r_0107,13717.82,15.4,0,15.45,0.78,12484.829586369746,292.5,103.6,False,11369.329216000002,900.9,0.42274999999999996,12270.229216000002,21256.35204157644
txn_1492,2026-02-05,r_0120,29567.61,19.0,0,31.49,0.59,35781.87269766247,292.5,103.6,False,24505.635168000004,1111.5,0.34255,25617.135168000004,38964.3853798768
txn_1493,2026-02-05,r_0147,53552.12,18.1,1,17.06,0.92,45352.0289378826,292.5,103.6,False,44383.99705600001,1058.8500000000001,0.4147,45442.847056000006,77640.26491713653
txn_1494,2026-02-05,r_0150,32323.99,10.5,1,35.88,0.99,32437.347248975064,292.5,103.6,False,26790.122912000003,614.25,0.3206,27404.372912000003,40336.13911098028
txn_1495,2026-02-05,r_0153,34089.13,3.5,0,21.71,0.57,42609.06262204216,292.5,103.6,False,28253.070944,204.75,0.39144999999999996,28457.820944,46763.324203434386
txn_1496,2026-02-05,r_0166,13734.01,5.1,1,5.93,0.34,15919.565290112858,292.5,103.6,False,11382.747488,298.35,0.47035,11681.097488000001,22054.3707882564
txn_1497,2026-02-05,r_0178,14942.1,9.0,0,43.83,1.0,15637.02691484644,292.5,103.6,False,12384.012480000001,526.5,0.28085,12910.512480000001,17952.46121115206
txn_1498,2026-02-05,r_0188,45354.46,6.2,0,13.88,0.46,44074.14928402965,292.5,103.6,False,37589.776448,362.7,0.43060000000000004,37952.476447999994,66653.4535440815
txn_1499,2026-02-05,r_0191,34056.27,10.1,0,30.74,0.81,28580.618229342155,292.5,103.6,False,28225.836576,590.85,0.34630000000000005,28816.686576,44082.43318953649
txn_1500,2026-02-05,r_0209,24252.35,10.8,0,30.71,0.44,20660.504196698304,292.5,103.6,False,20100.347680000003,631.8000000000001,0.34645,20732.147680000002,31722.35893198684
txn_1501,2026-02-05,r_0210,40941.06,18.6,1,25.05,0.83,35391.36613668197,292.5,103.6,False,33931.950528,1088.1000000000001,0.37475,35020.050528,56009.6769740104
txn_1502,2026-02-05,r_0212,25864.67,4.8,0,36.96,0.66,23012.41448422369,292.5,103.6,False,21436.638496000003,280.8,0.3152,21717.438496000002,31713.549205607476
txn_1503,2026-02-05,r_0229,32975.04,18.4,1,20.42,0.92,31645.83834214477,292.5,103.6,False,27329.713152000004,1076.3999999999999,0.3979,28406.113152000005,47178.39752864973
txn_1504,2026-02-05,r_0235,9580.02,6.9,1,19.42,0.63,9781.248183288206,292.5,103.6,False,7939.920576,403.65000000000003,0.4029,8343.570576,13973.489492547313
txn_1505,2026-02-05,r_0242,21238.45,16.2,1,30.51,0.86,25803.622378052078,292.5,103.6,False,17602.42736,947.6999999999999,0.34745,18550.127360000002,28427.135637115935
txn_1506,2026-02-05,r_0253,12123.8,19.5,1,13.6,0.88,13539.665523446032,292.5,103.6,False,10048.20544,1140.75,0.43200000000000005,11188.95544,19698.865211267606
txn_1507,2026-02-05,r_0256,13072.31,9.4,1,34.71,0.83,15532.619604813,292.5,103.6,False,10834.330528,549.9,0.32644999999999996,11384.230528,16901.834352312373
txn_1508,2026-02-05,r_0265,24647.26,14.5,0,28.01,0.59,24425.608507756868,292.5,103.6,False,20427.649088000002,848.25,0.35995,21275.899088000002,33240.995372236546
txn_1509,2026-02-05,r_0288,15758.46,15.2,0,23.1,0.58,17334.85461543164,292.5,103.6,False,13060.611648,889.2,0.3845,13949.811648,22664.194391551588
txn_1510,2026-02-05,r_0315,33909.82,10.2,0,38.41,0.65,36416.149142079885,292.5,103.6,False,28104.458816000002,596.7,0.30795,28701.158816000003,41472.666448956
txn_1511,2026-02-05,r_0328,18608.58,21.5,0,23.61,0.89,18129.56352071794,292.5,103.6,False,15422.791104000002,1257.75,0.38195,16680.541104000004,26988.98326025403
txn_1512,2026-02-05,r_0332,11156.71,21.6,0,45.08,0.52,13441.410852418068,292.5,103.6,False,9246.681248,1263.6000000000001,0.2746,10510.281248000001,14488.945751309622
txn_1513,2026-02-05,r_0335,26987.08,11.4,0,34.97,0.49,31949.37344889685,292.5,103.6,False,22366.891904000004,666.9000000000001,0.32515,23033.791904000005,34131.720980958744
txn_1514,2026-02-05,r_0338,15632.29,17.5,0,60.86,0.85,19139.129367180107,292.5,103.6,False,12956.041952000003,1023.75,0.1957,13979.791952000003,17381.315369886863
txn_1515,2026-02-05,r_0357,34976.11,4.7,1,27.5,0.79,37332.1224110777,292.5,103.6,False,28988.199968000004,274.95,0.3625,29263.149968000005,45902.98034196079
txn_1516,2026-02-05,r_0381,33088.95,12.1,0,60.08,0.77,33493.89424256545,292.5,103.6,False,27424.12176,707.85,0.1996,28131.97176,35147.39100449775
txn_1517,2026-02-05,r_0383,19966.23,2.8,1,27.5,0.51,23529.50539488924,292.5,103.6,False,16548.011424,163.79999999999998,0.3625,16711.811424,26214.606155294117
txn_1518,2026-02-05,r_0411,18222.97,21.6,0,10.85,0.62,16174.5679671608,292.5,103.6,False,15103.197536000003,1263.6000000000001,0.44575000000000004,16366.797536000004,29529.630195760048
txn_1519,2026-02-05,r_0454,43289.3,14.4,1,14.44,0.99,39259.256982710256,292.5,103.6,False,35878.17184,842.4,0.4278,36720.571840000004,64174.36532680881
txn_1520,2026-02-05,r_0483,32075.7,11.1,0,19.25,0.97,39431.98643009356,292.5,103.6,False,26584.340160000003,649.3499999999999,0.40375,27233.690160000002,45674.952050314474
txn_1521,2026-02-05,r_0500,9801.84,22.2,0,60.46,0.99,12080.505602398083,292.5,103.6,False,8123.764992000001,1298.6999999999998,0.1977,9422.464992000001,11744.316330549671
txn_1522,2026-02-06,r_0022,21273.61,15.9,0,39.0,0.95,24737.558998023236,292.5,103.7,False,17648.586856,930.1500000000001,0.305,18578.736856000003,26731.995476258995
txn_1523,2026-02-06,r_0024,20635.58,7.9,0,30.55,0.36,21956.62557802967,292.5,103.7,False,17119.277168000004,462.15000000000003,0.34725,17581.427168000006,26934.396274224448
txn_1524,2026-02-06,r_0042,11675.82,8.3,1,17.44,0.88,11247.96795188367,292.5,103.7,False,9686.260272,485.55000000000007,0.4128,10171.810271999999,17322.565177111715
txn_1525,2026-02-06,r_0062,25678.4,9.8,0,40.06,0.96,28987.367141519928,292.5,103.7,False,21302.80064,573.3000000000001,0.29969999999999997,21876.10064,31238.184549478796
txn_1526,2026-02-06,r_0064,13451.4,17.4,0,29.24,0.78,14727.111297229652,292.5,103.7,False,11159.28144,1017.8999999999999,0.3538,12177.18144,18844.29192200557
txn_1527,2026-02-06,r_0071,4042.49,2.6,0,33.7,0.91,3882.696067348994,292.5,103.7,False,3353.649704,152.1,0.33149999999999996,3505.749704,5244.20299775617
txn_1528,2026-02-06,r_0100,20803.57,10.6,1,16.62,0.94,19421.474367180912,292.5,103.7,False,17258.641671999998,620.1,0.4169,17878.741671999996,30661.536052135136
txn_1529,2026-02-06,r_0103,10609.9,11.7,0,11.59,0.71,12098.760727520215,292.5,103.7,False,8801.973039999999,684.4499999999999,0.44205,9486.42304,17002.28163813962
txn_1530,2026-02-06,r_0112,60088.43,7.7,0,36.8,0.92,54235.03626920223,292.5,103.7,False,49849.361528,450.45,0.316,50299.811528,73537.73615204678
txn_1531,2026-02-06,r_0133,30793.45,11.7,1,47.2,0.97,30893.43585085896,292.5,103.7,False,25546.24612,684.4499999999999,0.264,26230.69612,35639.532771739134
txn_1532,2026-02-06,r_0147,46536.88,3.8,0,17.06,0.92,45352.0289378826,292.5,103.7,False,38606.995648,222.3,0.4147,38829.295648,66340.84341021698
txn_1533,2026-02-06,r_0150,33428.98,21.2,0,35.88,0.99,32437.347248975064,292.5,103.7,False,27732.681808,1240.2,0.3206,28972.881808000002,42644.806900206066
txn_1534,2026-02-06,r_0158,22802.49,5.3,1,48.58,0.69,24879.974539329847,292.5,103.7,False,18916.945704,310.05,0.2571,19226.995704,25881.001082245257
txn_1535,2026-02-06,r_0164,26729.68,13.5,0,36.88,0.48,26589.90755557177,292.5,103.7,False,22174.942528,789.75,0.3156,22964.692528,33554.489374634715
txn_1536,2026-02-06,r_0194,22482.13,19.6,1,72.39,0.39,19012.797120843603,292.5,103.7,False,18651.175048,1146.6000000000001,0.13805,19797.775048,22968.588720923486
txn_1537,2026-02-06,r_0196,13977.77,20.0,0,28.54,0.39,17093.647670860017,292.5,103.7,False,11595.957992,1170.0,0.35730000000000006,12765.957992,19863.012279446088
txn_1538,2026-02-06,r_0209,16954.0,5.9,0,30.71,0.44,20660.504196698304,292.5,103.7,False,14065.0384,345.15000000000003,0.34645,14410.1884,22049.09861525514
txn_1539,2026-02-06,r_0212,22482.57,7.8,1,36.96,0.66,23012.41448422369,292.5,103.7,False,18651.540072,456.3,0.3152,19107.840072,27902.80384345794
txn_1540,2026-02-06,r_0216,22467.11,9.3,0,30.77,0.99,24310.49991567467,292.5,103.7,False,18638.714456,544.0500000000001,0.34615,19182.764456,29338.17306109964
txn_1541,2026-02-06,r_0250,52936.39,13.5,0,33.22,0.51,48248.49330594762,292.5,103.7,False,43916.029144,789.75,0.33390000000000003,44705.779144,67115.7170755142
txn_1542,2026-02-06,r_0271,15299.2,15.0,1,37.34,0.96,16158.833781574662,292.5,103.7,False,12692.21632,877.5,0.31329999999999997,13569.71632,19760.763535750688
txn_1543,2026-02-06,r_0286,24466.88,9.2,0,24.84,0.86,28829.71806029685,292.5,103.7,False,20297.723648,538.1999999999999,0.37579999999999997,20835.923648,33380.20449855815
txn_1544,2026-02-06,r_0308,23905.08,6.7,0,21.77,0.88,23151.22278627052,292.5,103.7,False,19831.654368,391.95000000000005,0.39115,20223.604368,33216.07024390244
txn_1545,2026-02-06,r_0310,6110.05,17.1,0,8.58,0.69,7537.144296352463,292.5,103.7,False,5068.89748,1000.3500000000001,0.4571,6069.24748,11179.310149198749
txn_1546,2026-02-06,r_0337,43136.36,21.3,0,20.53,0.52,52697.30457459736,292.5,103.7,False,35785.924256,1246.05,0.39735,37031.974256,61448.55928980337
txn_1547,2026-02-06,r_0354,48641.38,18.0,0,14.17,0.98,43081.5616869505,292.5,103.7,False,40352.888847999995,1053.0,0.42915,41405.888847999995,72533.74590172547
txn_1548,2026-02-06,r_0355,7750.25,11.0,0,18.73,0.83,6868.304919933271,292.5,103.7,False,6429.6074,643.5,0.40635,7073.1074,11914.608607765518
txn_1549,2026-02-06,r_0368,29167.29,7.5,0,22.64,0.45,27357.468961064347,292.5,103.7,False,24197.183784,438.75,0.3868,24635.933784,40176.01726027398
txn_1550,2026-02-06,r_0376,17923.28,19.9,1,7.24,0.45,21528.86527173032,292.5,103.7,False,14869.153088,1164.1499999999999,0.46380000000000005,16033.303087999999,29901.72153674002
txn_1551,2026-02-06,r_0410,16339.48,4.0,0,8.07,0.31,20062.627658695183,292.5,103.7,False,13555.232608,234.0,0.45965000000000006,13789.232608,25519.07579901916
txn_1552,2026-02-06,r_0423,25358.67,2.0,1,52.1,0.87,30092.634131775187,292.5,103.7,False,21037.552632,117.0,0.2395,21154.552632,27816.637254437872
txn_1553,2026-02-06,r_0453,14203.23,17.0,0,54.9,0.85,17332.377606340844,292.5,103.7,False,11782.999608,994.5,0.2255,12777.499608,16497.73997159458
txn_1554,2026-02-06,r_0454,41561.29,2.7,0,14.44,0.99,39259.256982710256,292.5,103.7,False,34479.246183999996,157.95000000000002,0.4278,34637.19618399999,60533.373268088064
txn_1555,2026-02-06,r_0458,38262.12,10.7,0,15.07,0.56,35006.98017021998,292.5,103.7,False,31742.254752,625.9499999999999,0.42465,32368.204752,56258.28582949509
txn_1556,2026-02-06,r_0463,31021.82,23.0,0,29.29,0.85,38274.16348511623,292.5,103.7,False,25735.701872,1345.5,0.35355000000000003,27081.201872,41892.183265527114
txn_1557,2026-02-06,r_0485,21418.1,4.2,0,31.48,0.47,19031.86805286364,292.5,103.7,False,17768.455759999997,245.70000000000002,0.34259999999999996,18014.155759999998,27402.12315181016
txn_1558,2026-02-07,r_0004,25033.37,22.8,1,16.0,0.98,22561.060737001568,292.5,103.8,False,20787.710448,1333.8000000000002,0.42,22121.510448,38140.53525517241
txn_1559,2026-02-07,r_0006,14785.61,19.2,1,11.09,0.64,17820.625372709215,292.5,103.8,False,12277.970544000002,1123.2,0.44455,13401.170544000002,24126.691050499598
txn_1560,2026-02-07,r_0029,12137.81,24.2,0,18.63,0.91,11676.13619804396,292.5,103.8,False,10079.237423999999,1415.7,0.40685000000000004,11494.937424,19379.478081429657
txn_1561,2026-02-07,r_0043,9660.64,9.2,0,54.35,0.97,9881.007572772274,292.5,103.8,False,8022.195456,538.1999999999999,0.22824999999999998,8560.395456,11092.1871797862
txn_1562,2026-02-07,r_0046,20647.56,22.4,1,31.33,0.75,23161.80922719867,292.5,103.8,False,17145.733824000003,1310.3999999999999,0.34335,18456.133824000004,28106.500912205902
txn_1563,2026-02-07,r_0147,52969.01,4.6,0,17.06,0.92,45352.0289378826,292.5,103.8,False,43985.465904000004,269.09999999999997,0.4147,44254.565904,75610.05621732447
txn_1564,2026-02-07,r_0150,31972.79,20.2,1,35.88,0.99,32437.347248975064,292.5,103.8,False,26550.204816000005,1181.7,0.3206,27731.904816000006,40818.22904916103
txn_1565,2026-02-07,r_0161,17807.24,3.7,1,38.66,0.88,19150.104603487674,292.5,103.8,False,14787.132096000001,216.45,0.30670000000000003,15003.582096000002,21640.82229337949
txn_1566,2026-02-07,r_0166,14791.97,11.1,1,5.93,0.34,15919.565290112858,292.5,103.8,False,12283.251888,649.3499999999999,0.47035,12932.601888000001,24417.26024355707
txn_1567,2026-02-07,r_0171,13319.96,24.2,0,27.16,0.54,15996.38017043196,292.5,103.8,False,11060.894784000002,1415.7,0.3642,12476.594784000003,19623.458295061348
txn_1568,2026-02-07,r_0178,13012.34,7.4,0,43.83,1.0,15637.02691484644,292.5,103.8,False,10805.447136000003,432.9,0.28085,11238.347136000002,15627.264320378228
txn_1569,2026-02-07,r_0182,51183.38,11.3,0,13.52,0.73,54539.03571906172,292.5,103.8,False,42502.678752,661.0500000000001,0.4324,43163.728752,76046.03374207189
txn_1570,2026-02-07,r_0191,30665.84,24.7,1,30.74,0.81,28580.618229342155,292.5,103.8,False,25464.913536000004,1444.9499999999998,0.34630000000000005,26909.863536000004,41165.463570445165
txn_1571,2026-02-07,r_0192,38853.96,9.3,1,31.17,0.67,47106.657520897854,292.5,103.8,False,32264.328384000004,544.0500000000001,0.34415,32808.378384,50024.210389570784
txn_1572,2026-02-07,r_0195,16208.6,20.7,0,11.91,0.85,16915.42998237517,292.5,103.8,False,13459.62144,1210.9499999999998,0.44045,14670.57144,26218.517451523545
txn_1573,2026-02-07,r_0197,7967.81,15.7,0,51.43,0.86,9564.123333034537,292.5,103.8,False,6616.469424000001,918.4499999999999,0.24285,7534.919424000001,9951.686487485968
txn_1574,2026-02-07,r_0199,25866.48,24.7,0,26.06,0.91,22896.44321526706,292.5,103.8,False,21479.524992000002,1444.9499999999998,0.3697,22924.474992000003,36370.736144693
txn_1575,2026-02-07,r_0218,39779.52,2.5,1,31.99,0.88,46596.992807610695,292.5,103.8,False,33032.913408,146.25,0.34005,33179.163408,50275.2684415486
txn_1576,2026-02-07,r_0241,22961.22,14.9,0,43.79,0.55,20527.81434572604,292.5,103.8,False,19066.997088000004,871.65,0.28105,19938.647088000005,27733.00937200084
txn_1577,2026-02-07,r_0258,54685.82,10.8,1,38.07,0.76,51663.51335869237,292.5,103.8,False,45411.104928,631.8000000000001,0.30965,46042.904928,66695.01691605708
txn_1578,2026-02-07,r_0260,58427.78,18.7,1,19.18,0.89,49389.26685637488,292.5,103.8,False,48518.428512000006,1093.95,0.40409999999999996,49612.378512,83256.21498909213
txn_1579,2026-02-07,r_0269,43026.68,10.9,1,9.46,0.38,51842.65774330797,292.5,103.8,False,35729.355072000006,637.6500000000001,0.45269999999999994,36367.00507200001,66448.02680796638
txn_1580,2026-02-07,r_0277,20181.79,12.1,0,45.15,0.65,19248.322390090965,292.5,103.8,False,16758.958416,707.85,0.27425,17466.808416,24067.25238167413
txn_1581,2026-02-07,r_0285,7417.15,11.3,0,29.07,0.5,7960.400396100797,292.5,103.8,False,6159.20136,661.0500000000001,0.35465,6820.25136,10568.29838072364
txn_1582,2026-02-07,r_0294,25710.45,3.0,1,15.94,0.99,24984.981200651797,292.5,103.8,False,21349.95768,175.5,0.4203,21525.45768,37132.06430912541
txn_1583,2026-02-07,r_0298,15657.37,10.5,0,7.67,0.39,15527.70134521748,292.5,103.8,False,13001.880048,614.25,0.46165,13616.130048,25292.337787684595
txn_1584,2026-02-07,r_0305,27375.0,19.7,0,36.04,0.78,25977.595409080583,292.5,103.8,False,22732.2,1152.45,0.31980000000000003,23884.65,35114.15760070568
txn_1585,2026-02-07,r_0311,32737.95,19.8,1,24.11,0.66,28750.67862798016,292.5,103.8,False,27185.59368,1158.3,0.37945,28343.89368,45675.43901377811
txn_1586,2026-02-07,r_0322,9226.47,9.3,1,31.41,0.3,10934.333765288518,292.5,103.8,False,7661.660688,544.0500000000001,0.34295000000000003,8205.710688,12488.71575679172
txn_1587,2026-02-07,r_0345,28711.15,6.4,0,18.52,0.78,29730.52723428541,292.5,103.8,False,23841.738960000002,374.40000000000003,0.40740000000000004,24216.138960000004,40864.22369220385
txn_1588,2026-02-07,r_0349,16316.35,20.2,1,29.4,0.79,15533.520832555514,292.5,103.8,False,13549.097040000002,1181.7,0.353,14730.797040000003,22767.847047913452
txn_1589,2026-02-07,r_0369,14774.2,4.5,0,33.0,0.56,14720.056353305492,292.5,103.8,False,12268.495680000002,263.25,0.335,12531.745680000002,18844.730345864664
txn_1590,2026-02-07,r_0406,12058.11,14.9,1,16.44,0.65,12849.550309115046,292.5,103.8,False,10013.054544000002,871.65,0.4178,10884.704544000002,18695.816805221577
txn_1591,2026-02-07,r_0412,44688.53,18.8,0,24.55,0.97,53148.46301064576,292.5,103.8,False,37109.355312,1099.8,0.37725000000000003,38209.155312,61355.52840144521
txn_1592,2026-02-07,r_0416,20765.47,21.5,1,7.86,0.84,19841.34006958941,292.5,103.8,False,17243.646288,1257.75,0.4607,18501.396288,34306.31612831448
txn_1593,2026-02-07,r_0432,29358.41,6.5,0,6.6,0.3,26317.81366665173,292.5,103.8,False,24379.223664000005,380.25,0.467,24759.473664000005,46453.046273921216
txn_1594,2026-02-07,r_0451,24159.99,23.0,1,33.76,0.97,22371.03786673637,292.5,103.8,False,20062.455696000005,1345.5,0.33120000000000005,21407.955696000005,32009.503133971302
txn_1595,2026-02-07,r_0452,26540.78,8.4,0,58.29,0.96,24615.53597362836,292.5,103.8,False,22039.463712,491.40000000000003,0.20855,22530.863712000002,28467.82956851349
txn_1596,2026-02-07,r_0462,11477.04,16.9,0,45.93,0.74,10818.325032935363,292.5,103.8,False,9530.534016000001,988.65,0.27035,10519.184016000001,14416.753259782088
txn_1597,2026-02-07,r_0463,39339.07,9.3,1,29.29,0.85,38274.16348511623,292.5,103.8,False,32667.163728000003,544.0500000000001,0.35355000000000003,33211.213728,51374.760194910676
txn_1598,2026-02-07,r_0466,11372.63,4.9,1,22.8,0.87,13271.074314674624,292.5,103.8,False,9443.831952,286.65000000000003,0.386,9730.481952,15847.690475570033
txn_1599,2026-02-07,r_0471,32641.31,21.8,1,33.55,0.54,28813.209201731697,292.5,103.8,False,27105.343824000003,1275.3000000000002,0.33225,28380.643824000002,42501.900148259076
txn_1600,2026-02-07,r_0483,42727.0,3.3,0,19.25,0.97,39431.98643009356,292.5,103.8,False,35480.5008,193.04999999999998,0.40375,35673.550800000005,59829.854591194984
txn_1601,2026-02-07,r_0484,27044.67,23.5,0,42.16,0.67,30803.09567917532,292.5,103.8,False,22457.893968,1374.75,0.2892,23832.643968,33529.32465953855
txn_1602,2026-02-07,r_0492,23394.07,6.6,1,18.69,0.68,26484.115431172493,292.5,103.8,False,19426.435728,386.09999999999997,0.40655,19812.535728,33385.34961327828
txn_1603,2026-02-08,r_0008,14106.96,7.6,0,17.73,0.73,15393.183568219582,292.5,103.9,False,11725.705152,444.6,0.41135,12170.305152,20674.942923638835
txn_1604,2026-02-08,r_0018,13331.58,24.4,0,32.64,0.86,13619.472037317251,292.5,103.9,False,11081.209296000003,1427.3999999999999,0.3368,12508.609296000002,18860.991097708084
txn_1605,2026-02-08,r_0026,31629.06,5.3,0,18.39,0.38,30008.74716248474,292.5,103.9,False,26290.074672000006,310.05,0.40805,26600.124672000005,44936.43833431879
txn_1606,2026-02-08,r_0031,10842.1,14.1,1,10.04,0.79,12809.0125100146,292.5,103.9,False,9011.953520000001,824.8499999999999,0.44980000000000003,9836.803520000001,17878.596001454018
txn_1607,2026-02-08,r_0038,13925.49,6.5,1,65.22,0.94,14793.07800015752,292.5,103.9,False,11574.867288000001,380.25,0.1739,11955.117288000001,14471.755584069726
txn_1608,2026-02-08,r_0063,66776.2,21.0,1,32.26,0.77,82216.47788353899,292.5,103.9,False,55504.377440000004,1228.5,0.33870000000000006,56732.877440000004,85789.92505670649
